x,orb_pct,game_result,ft_rate,ts_pct,drb_pct,trb_pct,tov_pct,pace,date_game,stl_pct,game_season,pts,fg3a_per_fga_pct,game_location,off_rtg,efg_pct,def_rtg,blk_pct,team_id,ast_pct,fta_per_fga_pct
,11.9,L,.193,.622,81.6,45.0,16.1,106.7,2023-11-26,5.6,15,117,.361,@,109.7,.608,121.9,11.7,CHO,61.4,.301
,25.0,L,.045,.494,65.1,43.2,15.6,94.7,2023-11-28,8.5,16,91,.348,@,96.1,.489,121.5,4.0,CHO,56.8,.079
,30.2,W,.176,.658,56.0,44.1,8.4,93.4,2023-11-30,6.4,17,129,.396,@,138.0,.621,137.0,10.1,CHO,65.2,.176
,24.4,L,.187,.589,72.2,46.8,7.5,94.6,2023-12-02,6.3,18,117,.275,,123.7,.549,130.1,7.5,CHO,65.9,.209
,25.0,L,.133,.525,58.8,42.4,15.1,96.4,2023-12-06,9.3,19,100,.411,@,103.7,.489,115.1,13.8,CHO,64.1,.133
,20.0,W,.228,.678,63.2,42.5,15.4,96.4,2023-12-08,7.3,20,119,.316,,123.5,.639,120.3,6.6,CHO,68.2,.253
,14.6,L,.202,.608,75.8,41.9,10.5,94.1,2023-12-11,3.2,21,114,.488,,121.2,.577,123.3,4.8,CHO,77.5,.262
,11.8,L,.130,.635,61.4,39.7,20.4,97.9,2023-12-13,11.2,22,104,.403,@,106.2,.610,117.4,8.9,CHO,65.9,.143
,17.4,L,.174,.528,73.8,44.3,7.3,98.0,2023-12-15,7.1,23,107,.337,,109.2,.495,114.3,7.5,CHO,43.9,.228
,16.7,L,.099,.428,84.8,44.4,11.9,98.6,2023-12-16,3.0,24,82,.385,,83.2,.401,136.9,7.0,CHO,45.5,.121
,21.7,L,.146,.523,63.4,41.4,12.1,96.5,2023-12-18,8.3,25,99,.360,@,102.6,.483,118.2,10.5,CHO,46.2,.146
,34.8,L,.158,.547,72.4,49.3,10.4,95.9,2023-12-20,6.3,26,113,.326,@,117.8,.516,150.1,0.0,CHO,51.1,.200
,26.5,L,.216,.484,73.9,49.5,15.5,99.1,2023-12-23,8.1,27,95,.318,,95.8,.432,102.9,18.3,CHO,67.6,.261
,19.0,L,.129,.520,75.6,48.3,9.9,98.2,2023-12-26,8.1,28,104,.312,@,105.9,.495,115.0,11.8,CHO,72.1,.172
,17.8,L,.200,.575,87.5,50.6,16.3,107.1,2023-12-28,4.7,29,112,.388,@,104.6,.559,124.2,7.5,CHO,72.5,.329
,19.5,L,.087,.623,75.0,40.0,5.9,91.1,2023-12-29,5.5,30,119,.500,@,130.6,.603,145.9,6.8,CHO,72.7,.087
,16.7,L,.128,.500,90.2,50.6,13.1,97.1,2024-01-01,4.1,31,93,.302,@,95.7,.477,114.3,11.1,CHO,66.7,.186
,10.8,W,.183,.614,67.4,42.2,14.2,100.8,2024-01-02,7.9,32,111,.415,@,110.1,.585,103.2,17.9,CHO,54.8,.232
,24.5,L,.101,.483,88.2,50.6,12.1,92.2,2024-01-05,7.6,33,91,.382,@,98.7,.461,112.8,2.2,CHO,55.6,.135
,26.4,L,.160,.552,71.4,46.3,12.9,91.4,2024-01-08,3.0,34,112,.447,,111.0,.516,118.0,10.6,CHO,65.0,.181
,17.0,L,.138,.521,66.7,40.4,9.6,93.4,2024-01-10,2.1,35,98,.437,,104.9,.494,131.7,5.6,CHO,48.6,.184
,29.6,L,.281,.489,80.0,49.4,16.5,104.4,2024-01-12,10.5,36,99,.382,@,94.9,.416,129.3,6.1,CHO,68.8,.315
,29.8,L,.116,.428,89.2,53.2,12.9,96.4,2024-01-14,5.2,37,87,.432,@,90.2,.400,107.8,5.4,CHO,51.5,.158
,30.6,L,.167,.572,61.9,45.1,12.5,93.4,2024-01-17,7.5,38,112,.500,@,119.9,.539,141.4,19.5,CHO,74.4,.200
,27.0,W,.167,.681,81.1,54.1,16.5,97.0,2024-01-19,9.3,39,124,.345,,127.8,.655,123.7,7.7,CHO,53.2,.190
,14.9,L,.118,.488,87.0,50.5,15.7,98.7,2024-01-20,2.0,40,89,.435,,90.2,.465,98.3,11.7,CHO,65.7,.165
,18.9,W,.159,.667,82.4,49.3,9.4,98.5,2024-01-22,8.1,41,128,.420,@,130.0,.648,126.9,9.3,CHO,60.0,.205
,18.8,L,.172,.556,88.6,52.2,10.3,97.8,2024-01-24,5.1,42,106,.437,@,108.4,.523,115.6,10.4,CHO,71.1,.218
,10.6,L,.294,.525,71.1,37.6,11.6,104.2,2024-01-26,5.8,43,104,.341,,99.8,.465,132.4,12.5,CHO,57.1,.376
,20.9,L,.163,.603,63.4,41.7,9.0,99.0,2024-01-27,7.1,44,122,.348,,123.2,.582,135.3,11.5,CHO,74.5,.228
,20.5,L,.086,.528,82.1,49.4,13.8,91.3,2024-01-29,4.4,45,92,.395,,100.7,.525,123.7,12.8,CHO,62.2,.173
,21.4,L,.156,.564,73.8,47.6,9.3,94.7,2024-01-31,4.2,46,110,.511,,116.2,.533,123.6,10.3,CHO,62.5,.189
,14.6,L,.109,.540,90.3,44.3,12.5,102.6,2024-02-02,11.7,47,106,.337,@,103.3,.522,122.8,10.3,CHO,53.7,.152
,22.4,L,.239,.500,74.4,46.7,10.0,96.8,2024-02-04,6.2,48,99,.330,,102.3,.443,118.8,8.5,CHO,51.4,.284
,10.9,L,.115,.578,80.6,41.5,8.1,105.2,2024-02-05,8.6,49,118,.333,,112.2,.557,117.9,1.8,CHO,55.3,.146
,20.9,L,.144,.592,80.6,48.1,9.2,95.7,2024-02-07,6.3,50,117,.433,,122.3,.578,128.5,4.2,CHO,61.4,.222
,15.7,L,.291,.458,80.0,47.5,14.1,98.1,2024-02-09,2.0,51,84,.367,@,85.7,.386,122.4,4.8,CHO,63.0,.367
,17.9,W,.061,.676,80.9,57.3,18.3,97.1,2024-02-10,8.2,52,115,.378,,118.4,.671,109.1,8.3,CHO,63.8,.085
,14.3,W,.159,.623,95.3,59.0,17.6,100.0,2024-02-12,5.0,53,111,.415,,111.0,.598,102.0,5.7,CHO,61.4,.195
,28.6,W,.213,.624,69.4,50.5,11.7,95.9,2024-02-14,7.3,54,122,.416,,127.2,.579,103.2,7.8,CHO,61.4,.225
,23.5,W,.163,.565,66.7,43.8,9.0,98.0,2024-02-22,11.2,55,115,.457,@,117.3,.543,109.2,6.4,CHO,70.0,.239
,24.5,L,.102,.452,69.8,44.8,17.0,97.6,2024-02-23,13.3,56,84,.443,@,86.1,.426,99.4,12.8,CHO,65.6,.125
,10.5,W,.160,.564,62.7,42.3,18.7,94.6,2024-02-25,12.7,57,93,.320,@,98.3,.540,84.6,9.5,CHO,64.9,.227
,11.1,L,.173,.480,74.4,42.0,12.8,94.6,2024-02-27,6.3,58,85,.494,@,89.9,.438,130.0,4.1,CHO,80.0,.210
,20.0,L,.183,.545,80.5,48.8,12.5,92.7,2024-02-29,3.2,59,99,.476,,106.8,.512,119.8,6.4,CHO,66.7,.244
,17.5,L,.167,.623,62.5,40.0,5.2,87.7,2024-03-01,5.7,60,114,.393,@,129.9,.595,137.9,11.5,CHO,55.8,.202
,24.4,L,.130,.535,75.6,50.0,14.7,102.0,2024-03-03,7.8,61,106,.293,@,103.9,.511,108.8,11.3,CHO,55.8,.174
,8.3,L,.153,.579,77.8,43.1,19.8,90.9,2024-03-05,7.7,62,89,.458,,97.9,.542,111.1,2.6,CHO,57.6,.153
,22.8,L,.110,.469,77.8,47.1,6.2,97.5,2024-03-08,6.2,63,100,.420,@,102.5,.445,114.8,9.3,CHO,45.0,.150
,26.5,W,.136,.628,69.2,52.3,16.3,94.3,2024-03-09,9.5,64,110,.370,,116.7,.611,105.0,6.3,CHO,59.1,.185
,17.6,L,.182,.494,77.5,44.0,11.7,98.4,2024-03-11,7.1,65,97,.455,@,98.6,.460,115.9,4.5,CHO,79.4,.261
,16.7,W,.110,.627,64.4,43.2,18.6,97.6,2024-03-13,12.3,66,110,.439,@,112.7,.616,100.4,15.6,CHO,59.1,.159
,20.3,L,.213,.453,78.3,45.7,4.5,95.5,2024-03-15,6.3,67,96,.394,,100.5,.404,112.0,6.1,CHO,57.1,.287
,27.9,L,.171,.545,73.7,49.4,15.1,93.0,2024-03-16,11.8,68,98,.378,@,105.3,.512,117.1,10.0,CHO,56.8,.220
,11.4,L,.089,.554,72.2,42.3,17.0,93.9,2024-03-19,8.5,69,92,.367,@,98.0,.538,119.3,2.1,CHO,50.0,.114
,25.6,L,.119,.505,71.8,47.6,14.3,91.9,2024-03-23,3.3,70,91,.464,@,99.1,.482,143.7,8.3,CHO,71.4,.167
,13.6,L,.188,.523,75.0,41.3,12.0,92.9,2024-03-25,5.4,71,92,.350,@,99.0,.481,123.8,8.9,CHO,64.7,.225
,25.8,W,.224,.689,76.9,54.3,15.7,93.5,2024-03-27,8.6,72,118,.434,,126.2,.664,118.8,4.9,CHO,68.2,.289
,23.5,L,.202,.513,72.5,45.1,10.4,92.8,2024-03-29,4.3,73,97,.548,,104.6,.476,124.0,3.5,CHO,67.6,.286
,12.8,L,.080,.636,78.8,43.1,8.8,93.4,2024-03-31,3.2,74,118,.591,,126.4,.631,139.3,4.3,CHO,72.7,.125
,16.7,L,.099,.543,74.4,44.0,6.8,93.6,2024-04-01,3.2,75,104,.407,,111.1,.522,126.0,5.6,CHO,68.3,.121
,4.7,L,.218,.490,70.8,39.6,11.1,95.9,2024-04-03,10.4,76,86,.397,,89.7,.442,92.8,11.9,CHO,68.8,.282
,15.4,W,.319,.755,68.1,49.3,19.6,96.5,2024-04-05,6.2,77,124,.417,,128.5,.701,119.1,7.1,CHO,67.4,.319
,21.2,L,.133,.662,74.4,50.0,16.8,98.6,2024-04-07,12.2,78,118,.482,,119.6,.645,122.7,17.6,CHO,64.4,.169
,17.0,L,.180,.529,66.0,41.5,10.9,100.3,2024-04-09,8.0,79,104,.360,,103.7,.494,129.6,7.0,CHO,61.5,.236
,13.9,W,.266,.648,80.0,46.5,13.6,97.0,2024-04-10,11.3,80,115,.456,@,118.5,.595,117.5,4.8,CHO,62.5,.278
,9.8,L,.250,.572,64.4,38.4,18.9,98.2,2024-04-12,3.1,81,98,.461,@,99.8,.520,133.4,11.1,CHO,62.5,.289
,24.4,W,.099,.626,75.5,52.2,9.4,95.7,2024-04-14,10.4,82,120,.440,@,125.4,.610,114.9,15.0,CHO,78.3,.121
,29.1,L,.180,.429,85.2,56.9,11.3,102.0,2023-10-25,7.8,1,94,.310,@,92.1,.380,95.1,16.4,MIN,58.8,.220
,17.5,W,.070,.592,81.6,52.8,15.2,97.4,2023-10-28,9.2,2,106,.395,,108.9,.581,92.4,6.1,MIN,68.2,.093
,23.8,L,.100,.585,87.5,51.4,12.7,98.7,2023-10-30,5.1,3,113,.367,@,114.5,.578,128.7,8.9,MIN,54.5,.167
,20.5,W,.313,.580,76.5,52.2,12.9,99.7,2023-11-01,9.0,4,110,.253,,110.4,.506,89.3,7.9,MIN,52.6,.325
,29.0,W,.296,.650,66.7,52.4,10.4,94.5,2023-11-04,10.6,5,123,.296,,130.1,.611,100.5,22.9,MIN,55.6,.383
,15.0,W,.153,.594,78.0,50.0,20.0,100.9,2023-11-06,6.3,6,114,.435,,102.3,.594,97.8,9.4,MIN,59.1,.294
,21.6,W,.207,.659,78.4,54.5,16.3,103.3,2023-11-08,8.7,7,122,.451,,118.1,.640,97.7,10.8,MIN,66.7,.293
,29.5,W,.241,.592,84.4,57.3,15.4,103.7,2023-11-10,5.8,8,117,.310,@,112.9,.552,106.1,6.9,MIN,53.5,.310
,22.0,W,.256,.609,66.7,48.0,12.8,99.5,2023-11-12,8.0,9,116,.329,@,116.6,.579,110.6,11.3,MIN,62.8,.366
,21.4,W,.222,.576,71.7,47.7,18.1,99.0,2023-11-14,9.1,10,104,.420,@,105.0,.531,102.0,10.2,MIN,66.7,.259
,37.2,L,.283,.551,82.8,55.6,5.4,91.5,2023-11-15,8.7,11,115,.293,@,125.7,.484,145.3,9.3,MIN,42.9,.304
,15.6,W,.275,.658,68.3,45.2,13.2,98.3,2023-11-18,6.1,12,121,.388,@,123.1,.619,122.1,12.3,MIN,67.4,.338
,17.5,W,.300,.622,68.5,46.8,13.0,97.4,2023-11-20,7.2,13,117,.425,,120.1,.581,102.6,13.0,MIN,73.2,.400
,23.8,W,.180,.562,70.4,50.0,11.5,98.5,2023-11-22,10.1,14,112,.292,,113.7,.539,100.5,14.5,MIN,65.1,.270
,23.8,L,.329,.586,70.8,48.9,16.0,100.7,2023-11-24,6.0,15,111,.402,,110.2,.512,123.2,13.8,MIN,69.4,.354
,20.0,W,.222,.653,76.6,54.5,14.9,98.7,2023-11-26,5.1,16,119,.420,@,120.6,.623,98.3,9.8,MIN,69.8,.284
,27.0,W,.333,.576,82.0,58.6,17.8,98.4,2023-11-28,3.0,17,106,.423,,107.7,.513,104.7,15.0,MIN,54.5,.410
,20.8,W,.112,.533,71.1,45.2,11.2,96.0,2023-11-30,13.5,18,101,.393,,105.2,.511,93.8,13.2,MIN,74.4,.146
,27.8,W,.310,.633,75.6,53.2,10.2,94.6,2023-12-02,5.3,19,123,.369,@,130.1,.577,123.7,4.5,MIN,60.5,.357
,23.4,W,.207,.530,77.2,52.9,12.7,100.1,2023-12-06,4.0,20,102,.460,,101.9,.483,93.9,15.4,MIN,55.6,.241
,42.9,W,.273,.639,83.0,65.9,11.6,92.9,2023-12-08,4.3,21,127,.432,@,136.6,.585,110.8,15.7,MIN,68.2,.295
,22.9,L,.154,.538,78.3,50.0,12.4,101.2,2023-12-11,4.9,22,107,.396,@,105.8,.511,119.6,5.5,MIN,65.0,.209
,28.6,W,.193,.601,89.2,57.0,14.7,101.3,2023-12-14,8.9,23,119,.352,@,117.4,.580,99.7,7.8,MIN,68.2,.284
,22.9,W,.151,.683,68.3,47.4,13.9,97.1,2023-12-16,10.3,24,127,.349,,130.8,.663,112.2,5.8,MIN,68.8,.186
,27.9,W,.200,.600,78.6,52.9,13.0,96.2,2023-12-18,10.4,25,112,.341,@,116.4,.559,112.3,15.8,MIN,64.3,.224
,23.7,L,.244,.610,81.1,52.0,17.0,100.7,2023-12-20,4.0,26,113,.305,@,112.2,.567,126.1,3.2,MIN,52.4,.293
,22.5,W,.230,.602,81.6,51.3,12.5,101.2,2023-12-21,12.8,27,118,.414,,116.6,.563,109.6,11.9,MIN,76.2,.287
,17.9,W,.138,.590,81.8,51.8,11.4,95.7,2023-12-23,9.4,28,110,.379,@,114.9,.563,102.4,9.6,MIN,70.5,.161
,23.5,L,.356,.609,89.7,54.0,21.6,99.4,2023-12-26,8.0,29,106,.370,@,106.6,.548,129.8,2.4,MIN,64.7,.438
,18.8,W,.338,.663,71.1,49.4,19.8,101.3,2023-12-28,8.9,30,118,.446,,116.5,.628,108.6,17.5,MIN,60.5,.459
,18.4,W,.263,.624,82.6,53.6,18.0,99.2,2023-12-30,8.1,31,108,.447,,108.9,.579,106.8,12.5,MIN,63.2,.316
,10.8,L,.303,.597,65.2,41.0,13.6,96.8,2024-01-01,6.2,32,106,.368,@,109.5,.546,115.7,7.3,MIN,52.8,.382
,20.0,L,.268,.565,69.0,40.6,12.2,93.0,2024-01-03,7.5,33,106,.378,,114.0,.512,125.8,10.9,MIN,70.3,.329
,22.5,W,.182,.630,86.0,57.8,12.6,101.4,2024-01-05,11.8,34,122,.375,@,120.3,.602,93.7,12.1,MIN,67.4,.227
,38.3,L,.138,.523,68.8,53.7,11.2,95.1,2024-01-07,6.3,35,108,.436,@,113.5,.505,120.9,7.3,MIN,53.7,.223
,14.3,W,.188,.639,72.9,51.1,16.9,98.4,2024-01-09,8.1,36,113,.375,@,114.9,.613,93.5,7.7,MIN,79.1,.238
,17.0,L,.189,.578,84.8,50.5,8.0,92.7,2024-01-10,3.9,37,120,.358,@,117.2,.537,124.0,14.0,MIN,50.0,.211
,22.2,W,.213,.640,78.7,54.2,15.0,98.5,2024-01-12,14.2,38,116,.388,,117.8,.619,94.4,10.2,MIN,79.5,.300
,18.2,W,.299,.676,83.3,54.7,19.1,92.8,2024-01-14,8.6,39,109,.388,,117.5,.664,113.2,11.4,MIN,65.8,.463
,22.0,W,.161,.606,80.5,51.2,9.7,100.6,2024-01-17,7.0,40,124,.323,@,123.2,.586,116.3,8.6,MIN,68.1,.226
,18.8,W,.195,.647,80.5,53.4,14.1,97.6,2024-01-18,8.2,41,118,.341,,120.9,.622,105.5,17.6,MIN,66.7,.256
,24.3,L,.280,.553,82.0,57.5,19.3,94.9,2024-01-20,4.2,42,97,.493,,102.3,.507,107.5,12.3,MIN,71.0,.387
,17.6,L,.226,.658,81.1,50.7,12.0,98.5,2024-01-22,4.1,43,125,.488,,126.9,.631,130.0,2.0,MIN,77.3,.298
,26.3,W,.250,.523,82.5,49.5,5.8,102.2,2024-01-24,7.8,44,118,.320,@,115.5,.465,104.7,13.2,MIN,61.9,.290
,15.6,W,.160,.585,86.8,54.3,17.2,92.3,2024-01-25,6.5,45,96,.280,@,104.0,.560,101.9,9.1,MIN,64.9,.213
,21.9,L,.101,.654,64.1,45.1,13.2,90.2,2024-01-27,10.0,46,112,.329,@,124.1,.658,125.2,11.1,MIN,66.7,.190
,23.1,W,.157,.597,81.8,54.2,12.7,91.3,2024-01-29,7.7,47,107,.349,@,117.2,.566,110.6,4.5,MIN,52.5,.181
,29.0,W,.225,.649,80.0,59.2,9.7,92.4,2024-01-31,6.5,48,121,.375,,130.9,.644,94.1,8.5,MIN,68.9,.375
,15.8,L,.220,.584,76.2,47.5,15.8,99.1,2024-02-02,8.1,49,106,.463,,106.9,.537,109.0,8.3,MIN,63.2,.244
,26.2,W,.222,.545,82.5,58.6,13.6,100.9,2024-02-04,5.9,50,111,.333,,110.0,.506,89.2,19.0,MIN,52.5,.300
,22.2,L,.207,.595,71.1,46.7,11.9,94.9,2024-02-06,5.7,51,123,.489,@,117.4,.565,123.2,7.9,MIN,66.7,.283
,32.4,W,.138,.686,75.6,55.1,7.8,88.8,2024-02-08,9.0,52,129,.471,@,145.3,.672,118.3,6.3,MIN,70.8,.184
,25.7,W,.209,.641,76.2,53.2,12.1,95.1,2024-02-12,9.5,53,121,.395,@,127.2,.599,105.1,12.5,MIN,71.7,.221
,27.3,W,.357,.611,70.7,48.2,10.8,97.2,2024-02-13,8.2,54,121,.393,@,124.5,.542,112.1,15.5,MIN,61.5,.405
,29.7,W,.281,.634,82.0,59.8,12.2,100.1,2024-02-15,8.0,55,128,.337,@,127.9,.579,91.0,9.3,MIN,52.2,.303
,30.8,L,.082,.516,76.6,52.5,11.9,97.3,2024-02-23,8.2,56,107,.357,,110.0,.505,115.1,8.0,MIN,53.5,.133
,13.0,W,.202,.537,73.8,47.7,12.1,99.8,2024-02-24,6.0,57,101,.452,,101.2,.500,86.2,13.0,MIN,61.1,.274
,24.4,W,.161,.567,83.3,52.9,12.2,102.0,2024-02-27,15.7,58,114,.333,,111.7,.532,102.9,19.5,MIN,65.1,.183
,13.2,W,.228,.620,66.7,43.8,13.6,95.9,2024-02-28,4.2,59,110,.443,,114.7,.582,105.3,23.2,MIN,74.4,.278
,20.5,L,.282,.606,72.0,49.4,11.6,92.4,2024-03-01,3.9,60,120,.365,,117.7,.565,121.6,7.0,MIN,69.0,.376
,26.7,L,.213,.500,85.7,57.4,14.6,90.5,2024-03-03,4.4,61,88,.413,,97.3,.444,98.4,13.7,MIN,77.4,.225
,29.3,W,.354,.624,70.0,49.4,10.4,93.9,2024-03-04,9.6,62,119,.354,,126.7,.576,121.3,13.2,MIN,70.0,.468
,28.9,W,.143,.531,83.3,55.2,9.4,99.8,2024-03-07,9.0,63,113,.255,@,113.2,.505,111.2,10.7,MIN,50.0,.194
,16.3,L,.191,.502,79.2,49.5,11.9,95.8,2024-03-08,4.7,64,104,.319,@,98.4,.457,106.9,9.3,MIN,64.1,.234
,20.8,L,.113,.531,65.9,40.4,10.5,101.6,2024-03-10,7.9,65,109,.474,@,107.3,.505,118.2,10.2,MIN,65.9,.134
,42.2,W,.106,.589,78.4,58.5,9.9,90.5,2024-03-12,12.2,66,118,.351,@,130.4,.574,110.5,14.3,MIN,54.2,.149
,14.6,W,.129,.597,78.7,46.3,8.3,98.8,2024-03-16,8.1,67,119,.441,@,120.5,.575,101.3,10.5,MIN,70.5,.161
,26.7,W,.110,.592,62.2,42.7,8.5,89.9,2024-03-18,10.0,68,114,.451,@,126.8,.571,115.7,17.3,MIN,61.4,.132
,17.4,L,.182,.571,72.5,43.0,6.7,95.5,2024-03-19,10.5,69,112,.398,,117.3,.545,120.4,13.0,MIN,59.5,.261
,29.5,W,.094,.565,76.7,52.9,11.5,89.2,2024-03-22,10.1,70,104,.318,,116.6,.565,102.0,9.6,MIN,65.9,.188
,17.1,W,.155,.620,84.1,51.8,14.8,99.8,2024-03-24,9.0,71,114,.476,,114.3,.601,110.2,10.2,MIN,75.0,.214
,22.5,W,.134,.595,75.6,49.4,11.9,90.4,2024-03-27,8.9,72,106,.439,,117.3,.579,100.7,6.1,MIN,66.7,.195
,15.4,W,.351,.615,71.7,45.9,9.1,93.8,2024-03-29,6.4,73,111,.378,@,118.3,.574,104.5,11.7,MIN,73.7,.500
,18.6,L,.173,.560,78.4,46.3,13.4,93.4,2024-03-31,12.8,74,101,.457,,108.1,.537,116.7,9.8,MIN,73.7,.259
,19.4,W,.260,.652,73.3,51.3,17.2,97.2,2024-04-02,12.3,75,113,.338,,116.3,.604,109.1,11.4,MIN,70.7,.286
,19.1,W,.156,.629,80.4,51.0,7.8,104.4,2024-04-03,12.5,76,133,.448,,127.4,.615,81.4,15.0,MIN,75.5,.229
,16.0,L,.129,.477,83.7,47.3,17.2,99.4,2024-04-05,9.1,77,87,.341,@,87.5,.447,97.6,12.0,MIN,69.7,.165
,29.5,W,.124,.616,76.7,52.9,13.4,102.2,2024-04-07,11.7,78,127,.402,@,124.3,.593,114.5,5.7,MIN,58.0,.144
,22.7,W,.289,.625,82.9,51.8,7.1,100.0,2024-04-09,9.0,79,130,.456,,130.0,.578,121.0,17.4,MIN,69.8,.356
,21.4,L,.146,.586,70.3,44.3,9.9,92.7,2024-04-10,9.7,80,107,.366,@,115.4,.579,125.1,8.6,MIN,56.1,.256
,18.4,W,.291,.594,80.4,52.4,13.2,100.5,2024-04-12,8.0,81,109,.468,,108.4,.544,105.4,18.3,MIN,76.3,.367
,38.7,L,.357,.634,64.9,52.9,22.3,91.9,2024-04-14,7.6,82,106,.371,,115.3,.579,136.0,8.8,MIN,61.1,.443
,14.7,W,.183,.690,74.5,50.6,15.1,99.3,2023-10-25,6.0,1,124,.476,@,124.9,.665,104.7,7.7,OKC,66.7,.220
,13.0,W,.172,.566,83.7,49.5,15.9,105.9,2023-10-27,7.6,2,108,.299,@,102.0,.534,99.1,21.3,OKC,55.0,.218
,15.6,L,.167,.485,68.8,37.7,9.3,96.4,2023-10-29,8.3,3,95,.356,,98.5,.444,132.7,6.6,OKC,59.5,.200
,17.6,W,.277,.650,74.5,51.8,13.6,102.6,2023-10-30,8.8,4,124,.349,,120.8,.608,109.1,15.9,OKC,47.7,.337
,14.3,L,.261,.535,66.2,45.8,13.2,103.8,2023-11-01,5.8,5,106,.386,,102.2,.472,106.0,8.3,OKC,60.5,.284
,21.9,L,.289,.722,65.8,45.7,16.5,104.8,2023-11-03,2.9,6,139,.349,,132.7,.693,134.6,1.9,OKC,52.0,.361
,24.4,W,.234,.605,60.3,45.4,11.1,103.0,2023-11-06,6.8,7,126,.372,,122.3,.553,113.6,11.7,OKC,60.0,.245
,28.6,W,.326,.645,72.5,50.0,12.4,102.4,2023-11-08,9.8,8,128,.326,,124.9,.581,117.1,14.8,OKC,52.3,.349
,12.2,L,.149,.521,67.3,42.2,14.5,101.0,2023-11-10,8.9,9,98,.345,@,97.0,.489,104.0,11.4,OKC,56.4,.184
,14.6,W,.256,.597,62.8,39.3,8.8,93.3,2023-11-12,9.7,10,111,.329,@,119.0,.549,106.2,14.8,OKC,57.5,.305
,11.8,W,.180,.629,73.5,48.2,14.1,106.5,2023-11-14,17.8,11,123,.438,,115.5,.601,81.7,9.5,OKC,73.9,.225
,19.4,W,.241,.659,63.6,46.2,11.8,99.6,2023-11-16,10.0,12,128,.368,@,128.5,.615,109.4,5.3,OKC,70.5,.264
,20.5,W,.180,.597,73.1,49.0,9.9,97.6,2023-11-18,7.4,13,130,.230,@,120.6,.560,114.1,13.7,OKC,50.0,.200
,35.7,W,.173,.769,71.7,58.1,17.1,94.7,2023-11-19,8.4,14,134,.444,@,141.5,.741,96.1,5.9,OKC,57.1,.173
,28.9,W,.413,.632,75.6,54.2,13.2,92.6,2023-11-22,4.3,15,116,.387,,125.3,.567,110.2,27.3,OKC,64.9,.507
,28.9,L,.214,.562,59.5,43.7,3.5,95.0,2023-11-25,3.2,16,123,.439,,129.5,.520,133.7,7.1,OKC,67.4,.265
,18.0,L,.200,.514,73.0,41.4,9.1,98.4,2023-11-28,8.1,17,103,.333,@,104.7,.472,107.7,8.9,OKC,59.5,.256
,19.0,W,.202,.641,85.1,53.9,8.0,101.7,2023-11-30,8.8,18,133,.447,,130.7,.606,108.1,12.5,OKC,58.0,.234
,33.3,W,.180,.574,69.4,51.5,10.6,101.6,2023-12-02,7.9,19,126,.440,@,124.1,.540,118.2,14.3,OKC,54.5,.220
,8.5,L,.218,.518,72.2,36.1,8.4,100.5,2023-12-06,13.9,20,101,.333,@,100.5,.471,109.4,20.0,OKC,59.5,.276
,23.4,W,.316,.606,53.8,39.4,8.8,102.6,2023-12-08,15.0,21,138,.296,,121.8,.546,120.0,12.5,OKC,29.4,.367
,17.9,W,.167,.647,78.0,48.8,10.4,106.0,2023-12-11,8.5,22,134,.396,,126.4,.615,113.2,13.0,OKC,70.0,.177
,30.8,L,.235,.540,71.8,48.4,10.9,106.8,2023-12-14,7.5,23,123,.353,@,115.2,.485,119.8,14.0,OKC,59.1,.265
,23.1,W,.298,.607,66.0,46.5,10.2,94.9,2023-12-16,4.2,24,118,.250,@,124.3,.554,123.2,14.8,OKC,51.2,.357
,20.8,W,.228,.568,86.0,54.1,10.5,104.6,2023-12-18,10.5,25,116,.391,,110.9,.516,92.7,32.3,OKC,73.8,.250
,17.6,W,.184,.706,72.7,48.7,11.2,99.5,2023-12-21,9.0,26,134,.391,,134.7,.678,115.6,10.0,OKC,68.6,.207
,23.4,L,.158,.580,79.5,48.8,8.0,99.0,2023-12-23,6.1,27,120,.432,,121.2,.553,130.2,12.1,OKC,52.2,.200
,10.3,W,.160,.733,76.5,46.0,14.6,99.4,2023-12-26,9.1,28,129,.481,,129.8,.716,106.6,15.2,OKC,71.4,.198
,8.8,W,.189,.647,72.7,40.3,3.9,99.5,2023-12-27,6.0,29,129,.356,,129.7,.622,120.6,20.8,OKC,40.8,.244
,24.4,W,.165,.607,89.1,58.6,10.9,100.0,2023-12-29,10.0,30,119,.385,@,119.0,.571,93.0,16.7,OKC,63.0,.176
,14.3,W,.193,.675,70.7,49.5,14.0,100.1,2023-12-31,1.0,31,124,.398,,123.9,.651,107.9,11.1,OKC,68.9,.241
,25.0,W,.143,.645,62.2,44.7,10.9,97.8,2024-01-02,7.2,32,127,.440,,129.8,.626,125.7,19.2,OKC,70.8,.187
,20.9,L,.220,.674,65.1,43.0,11.3,104.4,2024-01-03,9.6,33,138,.396,@,132.1,.648,135.0,1.8,OKC,60.0,.286
,18.4,L,.190,.608,59.2,41.4,12.1,98.1,2024-01-05,8.2,34,115,.369,@,117.2,.589,126.4,9.6,OKC,64.4,.286
,27.8,W,.205,.690,71.4,51.3,13.2,101.9,2024-01-08,10.8,35,136,.318,@,133.5,.670,125.6,12.3,OKC,71.2,.273
,11.8,W,.140,.688,82.6,52.5,12.3,101.1,2024-01-10,4.0,36,128,.384,@,126.6,.674,118.7,7.5,OKC,70.6,.186
